"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"V1","","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob"
"V15","X14","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.357142857142857","0.357142857142857","0.356196442831562","0.356196442831562","0.0356980516950738","0.0356980516950738","1","1","1"
"V16","X15","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.380952380952381","0.380952380952381","0.383278732951621","0.383278732951621","0.0513741898319394","0.0513741898319394","1","1","1"
"V17","X16","0","0","0","0","100","100","0.5","0.5","0.5","0.5","0.469099630815135","0.469099630815135","0.0392542833170441","0.0392542833170441","1","1","1"
"V18","X17","0","0","0","0","100","100","0.482758620689655","0.482758620689655","0.404761904761905","0.404761904761905","0.410104931692044","0.410104931692044","0.0674254635642452","0.0674254635642452","1","1","0.811671150193263"
"V19","X18","0","0","0","0","100","100","0.482758620689655","0.482758620689655","0.285714285714286","0.285714285714286","0.338443431426079","0.338443431426079","0.116102364493151","0.116102364493151","1","1","0.448160301892269"
"V20","X19","0","0","0","0","100","100","0.344827586206897","0.344827586206897","0.380952380952381","0.380952380952381","0.359887042863779","0.359887042863779","0.01173814362863","0.01173814362863","1","1","1"
"V21","X20","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.380952380952381","0.380952380952381","0.369677307388167","0.369677307388167","0.0269918120573115","0.0269918120573115","1","1","1"
"V22","X21","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.452380952380952","0.452380952380952","0.408397216550252","0.408397216550252","0.00338945950463372","0.00338945950463372","1","1","1"
"V23","X22","0","0","0","0","100","100","0.482758620689655","0.482758620689655","0.404761904761905","0.404761904761905","0.410104931692044","0.410104931692044","0.0674254635642452","0.0674254635642452","1","1","0.811671150193263"
"V24","X23","0","0","0","0","100","100","0.293103448275862","0.293103448275862","0.285714285714286","0.285714285714286","0.291532905662036","0.291532905662036","0.0220501167817537","0.0220501167817537","1","1","1"
"V25","X24","0","0","0","0","100","100","0.310344827586207","0.310344827586207","0.333333333333333","0.333333333333333","0.323614383311609","0.323614383311609","0.0127214038376011","0.0127214038376011","1","1","1"
"V26","X25","0","0","0","0","100","100","0.517241379310345","0.517241379310345","0.285714285714286","0.285714285714286","0.347743124344137","0.347743124344137","0.131513396060405","0.131513396060405","1","1","0.496859039375246"
"V27","idx","186","186","186","186","186","186","186","186","186","186","186","186","186","186","186","186","186"
"V1","","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob"
"V2","X1","0","0","0","0","100","100","0.448275862068966","0.448275862068966","0.547619047619048","0.547619047619048","0.480041298665235","0.480041298665235","0.00150401937748919","0.00150401937748919","1","1","1"
"V3","X2","0","0","0","0","100","100","0.396551724137931","0.396551724137931","0.380952380952381","0.380952380952381","0.374357956993295","0.374357956993295","0.0349166626236592","0.0349166626236592","1","1","1"
"V4","X3","0","0","0","0","100","100","0.517241379310345","0.517241379310345","0.476190476190476","0.476190476190476","0.460131603915542","0.460131603915542","0.0563314161844472","0.0563314161844472","1","1","1"
"V5","X4","1","1","0","0","90","93","0.557692307692308","0.555555555555556","0.289473684210526","0.307692307692308","0.364474260120106","0.373737167250532","0.142037730693833","0.136477328601347","1","1","0.514186312641833"
"V6","X5","0","0","0","0","100","100","0.396551724137931","0.396551724137931","0.404761904761905","0.404761904761905","0.387650406530478","0.387650406530478","0.0263712745701945","0.0263712745701945","1","1","1"
"V7","X6","0","0","0","0","100","100","0.344827586206897","0.344827586206897","0.428571428571429","0.428571428571429","0.385344185091316","0.385344185091316","-0.0033263473413707","-0.0033263473413707","0","0","1"
"V8","X7","0","0","0","0","100","100","0.46551724137931","0.46551724137931","0.476190476190476","0.476190476190476","0.446350258608684","0.446350258608684","0.032196291297269","0.032196291297269","1","1","1"
"V9","X8","0","0","0","0","100","100","0.46551724137931","0.46551724137931","0.404761904761905","0.404761904761905","0.405815116459403","0.405815116459403","0.0589071804062033","0.0589071804062033","1","1","0.966392859358124"
"V10","X9","0","0","0","0","100","100","0.310344827586207","0.310344827586207","0.333333333333333","0.333333333333333","0.323614383311609","0.323614383311609","0.0127214038376011","0.0127214038376011","0","0","1"
"V11","X10","0","0","0","0","100","100","0.448275862068966","0.448275862068966","0.30952380952381","0.30952380952381","0.344599597085219","0.344599597085219","0.0894795355102118","0.0894795355102118","1","1","0.522946895994513"
"V12","X11","1","1","0","0","100","100","0.53448275862069","0.53448275862069","0.285714285714286","0.285714285714286","0.352657868479842","0.352657868479842","0.138823488866113","0.138823488866113","1","1","0.549473064154842"
"V13","X12","0","0","0","0","100","100","0.5","0.5","0.30952380952381","0.30952380952381","0.357514992489864","0.357514992489864","0.114494362503281","0.114494362503281","1","1","0.407104368988567"
"V14","X13","0","0","0","0","100","100","0.603448275862069","0.603448275862069","0.428571428571429","0.428571428571429","0.454923701362005","0.454923701362005","0.117112621381152","0.117112621381152","1","1","0.379853426379368"
"V15","X14","0","0","0","0","100","100","0.413793103448276","0.413793103448276","0.428571428571429","0.428571428571429","0.40561474255661","0.40561474255661","0.0257826282770258","0.0257826282770258","1","1","1"
"V16","X15","0","0","0","0","100","100","0.362068965517241","0.362068965517241","0.476190476190476","0.476190476190476","0.415542383720651","0.415542383720651","-0.0106783014883705","-0.0106783014883705","1","1","1"
"V17","X16","0","0","0","0","100","100","0.396551724137931","0.396551724137931","0.30952380952381","0.30952380952381","0.332250168976638","0.332250168976638","0.0633276242442971","0.0633276242442971","0","0","0.88567253606154"
"V18","X17","0","0","0","0","100","100","0.517241379310345","0.517241379310345","0.523809523809524","0.523809523809524","0.487219651127122","0.487219651127122","0.0384264342624709","0.0384264342624709","1","1","1"
"V19","X18","0","0","0","0","100","100","0.362068965517241","0.362068965517241","0.428571428571429","0.428571428571429","0.390573252031521","0.390573252031521","0.00372704166893139","0.00372704166893139","1","1","1"
"V20","X19","0","0","0","0","100","100","0.413793103448276","0.413793103448276","0.452380952380952","0.452380952380952","0.4186646230986","0.4186646230986","0.0177392665541714","0.0177392665541714","1","1","1"
"V21","X20","0","0","0","0","100","100","0.5","0.5","0.380952380952381","0.380952380952381","0.400333942407283","0.400333942407283","0.08562379498378","0.08562379498378","1","1","0.538512673442061"
"V22","X21","0","0","0","0","100","100","0.517241379310345","0.517241379310345","0.285714285714286","0.285714285714286","0.347743124344137","0.347743124344137","0.131513396060405","0.131513396060405","1","1","0.496859039375246"
"V23","X22","0","0","0","0","100","100","0.46551724137931","0.46551724137931","0.380952380952381","0.380952380952381","0.391861568391514","0.391861568391514","0.0684110265464543","0.0684110265464543","1","1","0.794031584810179"
"V24","X23","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.404761904761905","0.404761904761905","0.396970547139938","0.396970547139938","0.0422620189406054","0.0422620189406054","1","1","1"
"V25","X24","0","0","0","0","100","100","0.327586206896552","0.327586206896552","0.357142857142857","0.357142857142857","0.341811133573322","0.341811133573322","0.0122036096332512","0.0122036096332512","0","0","1"
"V26","X25","0","0","0","0","100","100","0.413793103448276","0.413793103448276","0.357142857142857","0.357142857142857","0.365059332796972","0.365059332796972","0.0523180871222666","0.0523180871222666","1","1","1"
"V27","idx","187","187","187","187","187","187","187","187","187","187","187","187","187","187","187","187","187"
"V1","","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob"
"V2","X1","0","0","0","0","100","100","0.46551724137931","0.46551724137931","0.476190476190476","0.476190476190476","0.446350258608684","0.446350258608684","0.032196291297269","0.032196291297269","0","0","1"
"V3","X2","0","0","0","0","100","100","0.53448275862069","0.53448275862069","0.404761904761905","0.404761904761905","0.422958300506939","0.422958300506939","0.0931315699622099","0.0931315699622099","1","1","0.463632954926324"
"V4","X3","0","0","0","0","100","100","0.551724137931034","0.551724137931034","0.380952380952381","0.380952380952381","0.413484748154013","0.413484748154013","0.110805177661273","0.110805177661273","1","1","0.361735147572171"
"V5","X4","0","0","0","0","100","100","0.5","0.5","0.357142857142857","0.357142857142857","0.386177303115259","0.386177303115259","0.0952869261841891","0.0952869261841891","0","0","0.441051874993467"
"V6","X5","0","0","0","0","100","100","0.482758620689655","0.482758620689655","0.404761904761905","0.404761904761905","0.410104931692044","0.410104931692044","0.0674254635642452","0.0674254635642452","0","0","0.811671150193263"
"V7","X6","0","0","0","0","100","100","0.5","0.5","0.404761904761905","0.404761904761905","0.414369046525657","0.414369046525657","0.0760069814952429","0.0760069814952429","0","0","0.671983732067986"
"V8","X7","0","0","0","0","100","100","0.551724137931034","0.551724137931034","0.357142857142857","0.357142857142857","0.399613273874583","0.399613273874583","0.119873574483687","0.119873574483687","1","1","0.375303563515781"
"V9","X8","1","1","0","0","90","93","0.622641509433962","0.618181818181818","0.351351351351351","0.368421052631579","0.420460352595792","0.427823107914792","0.147341474998465","0.14164536717158","1","1","0.518326125439466"
"V10","X9","0","0","0","0","100","100","0.327586206896552","0.327586206896552","0.428571428571429","0.428571428571429","0.379970123068533","0.379970123068533","-0.0103152162224039","-0.0103152162224039","0","0","1"
"V11","X10","0","0","0","0","100","100","0.46551724137931","0.46551724137931","0.452380952380952","0.452380952380952","0.433040658552315","0.433040658552315","0.0407744577788022","0.0407744577788022","0","0","1"
"V12","X11","0","0","0","0","100","100","0.448275862068966","0.448275862068966","0.5","0.5","0.454483793135709","0.454483793135709","0.0166336209621383","0.0166336209621383","0","0","1"
"V13","X12","0","0","0","0","100","100","0.517241379310345","0.517241379310345","0.333333333333333","0.333333333333333","0.376354579822035","0.376354579822035","0.11309872053285","0.11309872053285","0","0","0.372338470099733"
"V14","X13","0","0","0","0","100","100","0.603448275862069","0.603448275862069","0.547619047619048","0.547619047619048","0.523735367545883","0.523735367545883","0.0704457816098313","0.0704457816098313","1","1","0.842301178614793"
"V15","X14","1","1","0","0","100","100","0.551724137931034","0.551724137931034","0.333333333333333","0.333333333333333","0.385718684790811","0.385718684790811","0.128744375517271","0.128744375517271","0","0","0.418611944851126"
"V16","X15","0","0","0","0","100","100","0.5","0.5","0.285714285714286","0.285714285714286","0.343012122365486","0.343012122365486","0.123940207017795","0.123940207017795","0","0","0.458009415744616"
"V17","X16","0","0","0","0","100","100","0.5","0.5","0.357142857142857","0.357142857142857","0.386177303115259","0.386177303115259","0.0952869261841891","0.0952869261841891","0","0","0.441051874993467"
"V18","X17","0","0","0","0","100","100","0.517241379310345","0.517241379310345","0.428571428571429","0.428571428571429","0.432568725029397","0.432568725029397","0.0750608724596596","0.0750608724596596","1","1","0.695532234436245"
"V19","X18","0","0","0","0","100","100","0.517241379310345","0.517241379310345","0.380952380952381","0.380952380952381","0.404621702411104","0.404621702411104","0.0941532408770571","0.0941532408770571","0","0","0.447187861730653"
"V20","X19","0","0","0","0","100","100","0.568965517241379","0.568965517241379","0.476190476190476","0.476190476190476","0.473318019784807","0.473318019784807","0.0818297843499187","0.0818297843499187","1","1","0.642315845000389"
"V21","X20","1","1","0","0","100","100","0.551724137931034","0.551724137931034","0.333333333333333","0.333333333333333","0.385718684790811","0.385718684790811","0.128744375517271","0.128744375517271","0","0","0.418611944851126"
"V22","X21","0","0","0","0","100","100","0.551724137931034","0.551724137931034","0.357142857142857","0.357142857142857","0.399613273874583","0.399613273874583","0.119873574483687","0.119873574483687","1","1","0.375303563515781"
